customer_id,month,persona,income,spending,savings,investments,loan_repayment,remaining_loan_balance,balance
8002478,2024-01,Saver,87965.1,45176.17,24713.03,13272.0,4803.9,180371.1,409514.56
8002478,2024-02,Saver,89693.89,51420.28,12932.54,19857.31,5483.76,174887.34,366535.93
8002478,2024-03,Saver,85362.4,46055.44,17753.27,16612.82,4940.87,169946.47,334123.53
8002478,2024-04,Saver,92192.32,48817.31,19134.89,15739.78,8500.35,161446.12,296727.75
8002478,2024-05,Saver,88993.27,46166.96,13996.4,20115.43,8714.48,152731.64,256848.48
8002478,2024-06,Saver,92605.46,46738.72,19471.48,20531.13,5864.13,146867.51,224743.67
8002478,2024-07,Saver,77813.28,41375.18,14412.7,16581.63,5443.78,141423.74,193166.49
8002478,2024-08,Saver,87150.67,47025.13,18265.7,17395.61,4464.22,136959.52,160812.63
8002478,2024-09,Saver,83365.63,37089.05,26897.94,14717.16,4661.49,132298.02,146695.88
8002478,2024-10,Saver,90069.77,40773.8,22562.44,18383.24,8350.29,123947.73,121053.39
8002478,2024-11,Saver,86284.69,43402.72,14184.85,20978.36,7718.76,116228.97,85165.67
8002478,2024-12,Saver,85981.01,37505.84,22614.9,20298.73,5561.54,110667.43,65728.12
10170766,2024-01,Investor,93605.49,47575.76,12748.25,26779.61,6501.86,0.0,191346.61
10170766,2024-02,Investor,106095.28,62712.74,-827.15,34336.7,9872.99,0.0,119650.56
10170766,2024-03,Investor,98202.53,48033.89,17575.34,25082.34,7510.95,0.0,82935.18
10170766,2024-04,Investor,97271.19,49853.11,10161.41,31031.29,6225.39,0.0,38569.65
10170766,2024-05,Investor,100388.37,56223.39,3256.72,34953.12,5955.13,0.0,-18604.5
10170766,2024-06,Investor,101703.69,58862.62,7743.99,26075.36,9021.72,0.0,-77441.08
10170766,2024-07,Investor,102925.03,57428.22,7626.97,27619.55,10250.29,0.0,-136111.64
10170766,2024-08,Investor,107410.25,54527.84,14961.47,30645.96,7274.98,0.0,-181420.7
10170766,2024-09,Investor,101403.07,45975.48,14167.58,31272.84,9987.17,0.0,-221652.13
10170766,2024-10,Investor,92258.94,43960.36,15440.31,23678.56,9179.7,0.0,-258167.95
10170766,2024-11,Investor,90110.77,40976.13,17399.38,27116.72,4618.54,0.0,-285007.4
10170766,2024-12,Investor,94703.07,55559.49,2961.87,28538.92,7642.79,0.0,-343820.87
3005988,2024-01,Spender,139432.42,111810.04,21202.3,2940.56,3479.52,0.0,226169.76
3005988,2024-02,Spender,162096.8,119351.83,30169.15,4793.0,7782.82,0.0,129443.91
3005988,2024-03,Spender,145530.84,117260.71,15776.82,8714.04,3779.27,0.0,24616.45
3005988,2024-04,Spender,148030.81,104637.99,33320.02,3115.91,6956.89,0.0,-53502.61
3005988,2024-05,Spender,152500.44,135260.83,2414.6,7984.98,6840.04,0.0,-192789.63
3005988,2024-06,Spender,149301.97,114281.25,22959.33,6191.94,5869.45,0.0,-289671.4
3005988,2024-07,Spender,156875.54,139862.43,2947.48,10099.38,3966.25,0.0,-430047.64
3005988,2024-08,Spender,133817.73,100081.61,19487.05,9714.21,4534.86,0.0,-514691.35
3005988,2024-09,Spender,150765.77,116638.76,26808.52,3661.62,3656.87,0.0,-607995.38
3005988,2024-10,Spender,149618.48,133158.56,-612.67,9755.67,7316.93,0.0,-748595.77
3005988,2024-11,Spender,151274.42,108824.15,29055.08,6221.18,7174.0,0.0,-835227.78
3005988,2024-12,Spender,150330.95,129408.05,10371.07,6894.73,3657.1,0.0,-957577.12
11814306,2024-01,Risk-Taker,106426.72,61284.4,32543.18,7563.11,5036.03,121883.97,112020.91
11814306,2024-02,Risk-Taker,111955.82,66818.7,24485.35,16101.71,4550.06,117333.91,65942.58
11814306,2024-03,Risk-Taker,106463.87,54427.97,41035.14,8236.99,2763.78,114570.12,50197.82
11814306,2024-04,Risk-Taker,104126.49,72245.56,15372.96,13359.22,3148.75,111421.38,-9155.56
11814306,2024-05,Risk-Taker,104186.98,56627.41,36487.52,6593.58,4478.48,106942.9,-33444.26
11814306,2024-06,Risk-Taker,105386.45,58101.04,36493.57,6438.03,4353.81,102589.09,-59083.63
11814306,2024-07,Risk-Taker,98911.12,51062.48,31740.54,14043.73,2064.38,100524.72,-79767.77
11814306,2024-08,Risk-Taker,99096.3,67567.23,14393.0,12521.01,4615.06,95909.66,-136931.0
11814306,2024-09,Risk-Taker,104101.29,58316.31,33107.9,9069.22,3607.85,92301.81,-165293.79
11814306,2024-10,Risk-Taker,102372.55,67319.56,21426.61,9993.04,3633.34,88668.47,-214320.43
11814306,2024-11,Risk-Taker,101975.55,67271.67,25673.57,6217.66,2812.66,85855.81,-258420.31
11814306,2024-12,Risk-Taker,99761.8,60980.3,22648.88,11563.0,4569.62,81286.18,-300743.2
12748894,2024-01,Risk-Taker,113656.23,65014.26,28952.29,15313.79,4375.89,157372.11,235727.83
12748894,2024-02,Risk-Taker,118081.16,76825.48,30036.1,7908.02,3311.57,154060.54,186022.28
12748894,2024-03,Risk-Taker,121222.57,67080.08,40225.59,10839.24,3077.65,150982.89,156632.1
12748894,2024-04,Risk-Taker,121150.08,65838.27,44893.76,10134.84,283.22,150699.67,135911.12
12748894,2024-05,Risk-Taker,123215.71,66144.53,39873.46,16136.98,1060.74,149638.94,109386.16
12748894,2024-06,Risk-Taker,117803.24,72825.37,30746.86,8952.52,5278.49,144360.45,62476.8
12748894,2024-07,Risk-Taker,116121.66,66084.69,38848.58,7670.42,3517.97,140842.48,32106.24
12748894,2024-08,Risk-Taker,122840.62,63425.73,46365.3,11306.62,1742.97,139099.51,13868.16
12748894,2024-09,Risk-Taker,131709.7,83775.77,24558.01,19332.04,4043.89,135055.62,-48426.89
12748894,2024-10,Risk-Taker,123737.43,74037.43,36075.42,7833.36,5791.22,129264.39,-91788.45
12748894,2024-11,Risk-Taker,120158.01,69893.17,29590.14,15944.65,4730.05,124534.35,-136024.3
12748894,2024-12,Risk-Taker,123950.6,70882.47,38267.88,9154.41,5645.84,118888.5,-173827.02
5665791,2024-01,Investor,120271.54,56509.24,22672.44,34041.63,7048.23,440237.77,239453.05
5665791,2024-02,Investor,128242.19,57774.35,24805.39,34329.67,11332.78,428904.99,196867.79
5665791,2024-03,Investor,126721.34,69848.01,12325.55,38026.5,6521.28,422383.7,134725.37
5665791,2024-04,Investor,119246.03,56682.95,23903.65,30209.09,8450.33,413933.37,95006.19
5665791,2024-05,Investor,127011.41,69844.13,14681.14,32911.97,9574.16,404359.22,31914.64
5665791,2024-06,Investor,121050.46,54803.22,14370.85,40643.79,11232.59,393126.62,-17718.13
5665791,2024-07,Investor,124364.63,66938.48,8804.41,41651.17,6970.58,386156.04,-80740.22
5665791,2024-08,Investor,132261.86,69486.96,7390.95,45064.19,10319.76,375836.28,-150902.78
5665791,2024-09,Investor,136368.2,77311.38,1467.02,45965.56,11624.23,364212.05,-236073.1
5665791,2024-10,Investor,128812.5,59242.81,22418.34,38079.43,9071.92,355140.13,-280065.51
5665791,2024-11,Investor,135352.67,70273.54,17370.19,40124.61,7584.32,347555.82,-338546.95
5665791,2024-12,Investor,116499.93,65848.45,2420.48,37421.95,10809.04,336746.78,-410912.86
13877025,2024-01,Investor,78941.29,41647.68,11184.53,20429.45,5679.63,0.0,44884.7
13877025,2024-02,Investor,75670.12,38813.49,9521.47,20334.59,7000.58,0.0,9608.83
13877025,2024-03,Investor,73456.33,36082.44,8946.07,21167.06,7260.76,0.0,-23729.96
13877025,2024-04,Investor,68110.27,34107.64,9048.16,19090.8,5863.66,0.0,-53698.56
13877025,2024-05,Investor,77012.93,37575.05,8176.5,23642.91,7618.47,0.0,-89533.44
13877025,2024-06,Investor,75636.17,37083.38,12329.06,22396.65,3827.1,0.0,-116995.02
13877025,2024-07,Investor,79311.93,45718.15,6338.73,21973.87,5281.18,0.0,-160556.92
13877025,2024-08,Investor,68835.6,36853.08,7154.96,21362.17,3465.4,0.0,-192652.33
13877025,2024-09,Investor,75418.7,44375.35,4704.92,19704.85,6633.58,0.0,-237971.09
13877025,2024-10,Investor,76696.75,40559.06,12761.81,19308.76,4067.12,0.0,-268870.02
13877025,2024-11,Investor,74845.7,33737.7,14512.04,20361.83,6234.13,0.0,-293311.72
13877025,2024-12,Investor,81162.75,41681.15,5901.48,28147.29,5432.82,0.0,-333116.84
15891893,2024-01,Saver,81759.02,35698.19,20114.61,19720.18,6226.04,991871.96,260900.38
15891893,2024-02,Saver,93887.0,53427.93,16608.16,15889.84,7961.07,983910.88,216914.04
15891893,2024-03,Saver,92076.48,44201.75,28076.57,14841.06,4957.1,978953.78,196573.81
15891893,2024-04,Saver,96509.28,57182.77,10564.53,21414.95,7347.04,971606.74,143679.27
15891893,2024-05,Saver,94964.36,47279.39,23995.25,15081.94,8607.78,962998.96,112541.44
15891893,2024-06,Saver,97417.69,43178.68,29868.94,14727.32,9642.75,953356.21,90325.31
15891893,2024-07,Saver,89580.17,47516.67,13312.7,20068.91,8681.89,944674.32,48442.89
15891893,2024-08,Saver,85203.58,36457.46,29327.8,14023.58,5394.74,939279.58,36619.67
15891893,2024-09,Saver,87570.83,38453.54,28861.58,15782.71,4473.0,934806.58,23343.84
15891893,2024-10,Saver,91201.62,36684.19,31491.42,17890.83,5135.17,929671.4,13910.44
15891893,2024-11,Saver,90246.77,39786.6,22111.38,22537.65,5811.14,923860.26,-8449.04
15891893,2024-12,Saver,100338.25,56898.94,14388.5,21465.79,7585.02,916275.24,-57471.22
10118373,2024-01,Saver,107311.39,49283.05,30104.18,22536.55,5387.62,514309.38,96245.34
10118373,2024-02,Saver,108801.54,44809.02,29933.3,25477.31,8581.92,505727.47,74061.56
10118373,2024-03,Saver,105117.25,57743.8,24533.42,17222.23,5617.79,500109.68,36094.51
10118373,2024-04,Saver,105244.83,44174.29,37273.54,18480.68,5316.32,494793.36,24801.47
10118373,2024-05,Saver,111091.29,64751.96,12900.96,26180.1,7258.27,487535.09,-32998.8
10118373,2024-06,Saver,99464.79,41984.07,33482.76,16170.9,7827.05,479708.04,-48518.61
10118373,2024-07,Saver,102178.93,52732.6,20970.77,18515.2,9960.36,469747.68,-89315.05
10118373,2024-08,Saver,105553.88,48671.95,23266.76,23397.57,10217.6,459530.08,-123767.95
10118373,2024-09,Saver,108632.75,52738.93,21033.7,26010.04,8850.07,450680.01,-163022.74
10118373,2024-10,Saver,110681.44,48370.35,35357.14,18086.14,8867.81,441812.2,-183999.46
10118373,2024-11,Saver,106960.78,54988.88,19522.65,23398.95,9050.29,432761.91,-227346.03
10118373,2024-12,Saver,110088.86,51308.45,25041.06,25070.07,8669.28,424092.63,-261029.2
775779,2024-01,Risk-Taker,134614.28,79001.35,43576.96,10933.41,1102.56,46269.44,309205.72
775779,2024-02,Risk-Taker,127229.47,85724.45,16753.88,18829.38,5921.75,40347.69,235254.87
775779,2024-03,Risk-Taker,130103.77,80309.03,37781.7,10913.08,1099.96,39247.73,192173.24
775779,2024-04,Risk-Taker,136135.12,74213.97,40831.66,18046.93,3042.56,36205.17,156650.72
775779,2024-05,Risk-Taker,135992.55,68909.0,52557.72,10678.09,3847.74,32357.43,136985.62
775779,2024-06,Risk-Taker,141066.6,72330.71,48488.02,18318.88,1928.99,30428.44,112129.88
775779,2024-07,Risk-Taker,133047.47,76455.62,38428.5,13445.4,4717.94,25710.5,70057.09
775779,2024-08,Risk-Taker,138366.41,77024.64,42471.66,13831.78,5038.34,20672.16,31157.36
775779,2024-09,Risk-Taker,127899.9,72469.4,43340.09,10494.19,1596.22,19075.94,956.54
775779,2024-10,Risk-Taker,136907.05,95536.97,22555.4,13447.31,5367.36,13708.58,-76720.03
775779,2024-11,Risk-Taker,135501.17,68487.93,58372.66,8033.28,607.29,13101.29,-87040.92
775779,2024-12,Risk-Taker,136675.24,71119.18,42452.38,20188.53,2915.16,10186.13,-117613.45
13552840,2024-01,Spender,78643.73,56797.63,17043.41,1942.36,2860.33,28466.67,376653.57
13552840,2024-02,Spender,82208.56,65484.0,10425.33,3885.23,2414.01,26052.67,319375.17
13552840,2024-03,Spender,80261.27,64512.1,11537.64,2229.83,1981.7,24070.97,264530.5
13552840,2024-04,Spender,77992.67,58074.6,10989.96,5068.84,3859.27,20211.7,213840.04
13552840,2024-05,Spender,76320.5,62105.97,8667.32,2941.73,2605.47,17606.23,157943.0
13552840,2024-06,Spender,83751.84,69782.19,7887.86,2814.07,3267.71,14338.52,92921.66
13552840,2024-07,Spender,77827.01,58800.68,12586.45,2750.86,3689.01,10649.5,43155.96
13552840,2024-08,Spender,72896.62,52021.65,13415.86,4613.0,2846.11,7803.39,1934.7
13552840,2024-09,Spender,80163.31,64727.0,11136.81,2168.96,2130.53,5672.86,-53677.57
13552840,2024-10,Spender,81562.91,61168.39,14678.44,1896.01,3820.07,1852.79,-103892.8
13552840,2024-11,Spender,88777.17,66769.35,16279.56,2591.78,3136.47,0.0,-157389.47
13552840,2024-12,Spender,79117.18,58031.06,16884.69,2390.6,1810.84,0.0,-200227.14
16012683,2024-01,Risk-Taker,71596.94,48734.58,12754.47,9649.53,458.36,988006.64,-2431.99
16012683,2024-02,Risk-Taker,60586.16,35550.29,15011.55,7521.19,2503.13,985503.51,-25097.81
16012683,2024-03,Risk-Taker,64391.04,38502.88,16084.69,8779.2,1024.27,984479.23,-48101.31
16012683,2024-04,Risk-Taker,57299.21,37518.81,13205.75,5390.13,1184.51,983294.72,-73329.38
16012683,2024-05,Risk-Taker,63550.03,44062.73,11561.46,4878.02,3047.83,980246.89,-108634.57
16012683,2024-06,Risk-Taker,67983.82,42677.85,17413.02,7734.95,158.01,980088.88,-133670.67
16012683,2024-07,Risk-Taker,66137.15,44979.93,10113.53,7749.87,3293.82,976795.07,-171443.39
16012683,2024-08,Risk-Taker,63225.45,33797.47,19250.73,8967.02,1210.24,975584.83,-186752.01
16012683,2024-09,Risk-Taker,66134.7,33587.05,26361.51,5895.42,290.72,975294.1,-193973.5
16012683,2024-10,Risk-Taker,59756.57,37977.46,12937.31,6121.02,2720.78,972573.32,-221428.38
16012683,2024-11,Risk-Taker,63147.63,32356.97,20362.06,7312.35,3116.25,969457.07,-236173.93
16012683,2024-12,Risk-Taker,66350.9,33558.92,23883.8,8877.28,30.91,969426.17,-245436.09
9321069,2024-01,Risk-Taker,46342.14,27246.4,10377.95,6578.93,2138.86,370576.14,450144.63
9321069,2024-02,Risk-Taker,48315.71,25164.32,15936.09,6985.27,230.02,370346.12,441035.64
9321069,2024-03,Risk-Taker,54735.63,35577.23,11486.83,5455.03,2216.54,368129.58,415001.46
9321069,2024-04,Risk-Taker,47451.92,30202.08,10932.76,4297.42,2019.66,366109.92,393927.35
9321069,2024-05,Risk-Taker,46972.41,26005.7,14500.09,6099.89,366.73,365743.19,382360.01
9321069,2024-06,Risk-Taker,50365.48,32508.28,13689.85,3394.78,772.58,364970.62,362938.74
9321069,2024-07,Risk-Taker,52937.06,30583.46,17819.17,2947.48,1586.94,363383.68,348734.89
9321069,2024-08,Risk-Taker,45816.56,28089.42,14212.61,2466.4,1048.13,362335.55,333933.26
9321069,2024-09,Risk-Taker,53423.79,34455.22,10668.03,6097.24,2203.3,360132.24,308247.62
9321069,2024-10,Risk-Taker,45240.44,28810.32,10460.14,4805.54,1164.44,358967.8,288973.27
9321069,2024-11,Risk-Taker,49766.1,27192.68,15459.73,4844.01,2269.68,356698.12,275212.84
9321069,2024-12,Risk-Taker,47805.31,24668.05,16145.67,6052.73,938.86,355759.27,266054.25
9152078,2024-01,Saver,51276.25,25991.35,12832.79,8002.98,4449.13,117990.87,448367.46
9152078,2024-02,Saver,49757.86,28651.74,6817.06,9973.71,4315.35,113675.52,422716.11
9152078,2024-03,Saver,51540.26,26881.41,7853.04,12286.19,4519.62,109155.9,399782.42
9152078,2024-04,Saver,51389.74,28491.19,7955.01,12190.65,2752.89,106403.01,377102.88
9152078,2024-05,Saver,53196.66,22380.84,17260.85,10413.73,3141.23,103261.78,369362.35
9152078,2024-06,Saver,53034.61,26219.18,11044.32,11037.03,4734.08,98527.7,350005.26
9152078,2024-07,Saver,46792.99,19635.45,15891.49,8891.71,2374.35,96153.34,344331.53
9152078,2024-08,Saver,50773.59,28155.51,9291.32,10175.33,3151.43,93001.91,322824.68
9152078,2024-09,Saver,54548.51,32215.25,10669.12,8609.22,3054.92,89946.99,298654.08
9152078,2024-10,Saver,48651.47,26231.58,6751.15,11764.62,3904.13,86042.87,275857.76
9152078,2024-11,Saver,49441.72,21966.27,11459.11,11630.25,4386.08,81656.79,261546.03
9152078,2024-12,Saver,49097.22,26244.15,9359.51,10715.81,2777.74,78879.05,242419.44
13078887,2024-01,Risk-Taker,158601.97,81803.67,57302.52,18074.72,1421.05,993627.95,195049.54
13078887,2024-02,Risk-Taker,167316.75,101909.92,34398.39,24631.71,6376.73,987251.22,122392.86
13078887,2024-03,Risk-Taker,135383.91,85511.14,35190.77,11872.84,2809.17,984442.05,69856.97
13078887,2024-04,Risk-Taker,150633.34,93529.71,33822.36,17667.34,5613.93,978828.12,5419.06
13078887,2024-05,Risk-Taker,154747.39,79725.72,55634.99,13158.9,6227.78,972600.34,-24241.51
13078887,2024-06,Risk-Taker,160239.88,108365.04,37992.17,12359.85,1522.83,971077.51,-95519.22
13078887,2024-07,Risk-Taker,154509.2,106834.96,34566.49,7748.51,5359.22,965718.29,-172759.49
13078887,2024-08,Risk-Taker,157974.95,94880.08,39559.34,21739.01,1796.51,963921.77,-228789.79
13078887,2024-09,Risk-Taker,169311.91,88644.47,49956.08,25025.64,5685.72,958236.06,-271912.62
13078887,2024-10,Risk-Taker,155969.21,86371.54,51999.17,12003.9,5594.6,952641.45,-311279.39
13078887,2024-11,Risk-Taker,152071.31,100407.86,32605.1,11986.57,7071.79,945569.66,-385554.62
13078887,2024-12,Risk-Taker,165891.8,88554.78,52884.27,18627.87,5824.87,939744.79,-426118.61
13351791,2024-01,Saver,72930.75,36163.37,17985.68,12866.05,5915.64,19220.36,36343.97
13351791,2024-02,Saver,73975.97,33787.93,21542.43,14691.69,3953.92,15266.44,20879.13
13351791,2024-03,Saver,68402.2,30871.5,20777.75,12298.21,4454.74,10811.69,6945.55
13351791,2024-04,Saver,69687.36,29656.96,23525.57,11686.37,4818.46,5993.24,-3419.99
13351791,2024-05,Saver,70925.53,29326.3,21301.39,13211.06,7086.79,0.0,-17871.13
13351791,2024-06,Saver,71231.52,37511.28,15012.28,11912.45,6795.51,0.0,-46570.02
13351791,2024-07,Saver,65763.02,35558.4,9173.6,14738.95,6292.07,0.0,-78509.94
13351791,2024-08,Saver,70710.62,37110.48,11407.07,17418.07,4775.01,0.0,-108117.46
13351791,2024-09,Saver,70367.43,28517.23,19049.29,16034.73,6766.18,0.0,-123549.85
13351791,2024-10,Saver,66074.58,30022.07,18261.61,13876.98,3913.92,0.0,-138530.38
13351791,2024-11,Saver,71097.97,34761.52,18360.02,11608.22,6368.21,0.0,-160719.68
13351791,2024-12,Saver,71387.82,42160.95,11575.56,12230.86,5420.45,0.0,-196113.98
9542881,2024-01,Spender,136236.42,113562.31,9340.47,8786.23,4547.41,874518.59,258663.06
9542881,2024-02,Spender,129782.15,97579.89,22444.25,4814.39,4943.62,869574.96,178824.52
9542881,2024-03,Spender,124364.44,105993.46,6638.21,6974.94,4757.83,864817.14,75060.19
9542881,2024-04,Spender,135048.6,96807.94,25636.63,9228.96,3375.06,861442.07,975.26
9542881,2024-05,Spender,133791.49,106706.17,16219.86,5038.44,5827.02,855615.05,-95086.15
9542881,2024-06,Spender,131676.82,97618.01,24389.41,3309.36,6360.03,849255.02,-174509.31
9542881,2024-07,Spender,130636.46,106159.57,18558.98,2837.68,3080.23,846174.8,-265048.24
9542881,2024-08,Spender,142195.59,105313.74,21753.76,11006.35,4121.74,842053.06,-352179.64
9542881,2024-09,Spender,130166.93,102567.35,12758.49,8388.68,6452.41,835600.65,-448021.48
9542881,2024-10,Spender,135420.52,117629.93,6646.23,5797.67,5346.7,830253.95,-564061.99
9542881,2024-11,Spender,128444.61,93282.06,26604.93,3981.92,4575.7,825678.25,-635115.72
9542881,2024-12,Spender,142942.45,124189.72,7791.42,5190.97,5770.33,819907.92,-757024.8
342010,2024-01,Saver,55768.81,26761.11,16505.82,9034.12,3467.76,427864.24,39172.65
342010,2024-02,Saver,51927.51,29543.95,6148.88,11752.13,4482.55,423381.68,11882.64
342010,2024-03,Saver,51452.52,24901.56,11054.14,10379.09,5117.73,418263.96,-6563.56
342010,2024-04,Saver,54324.22,32425.18,8038.9,10555.7,3304.44,414959.52,-33726.49
342010,2024-05,Saver,52880.62,23595.47,13289.83,11674.88,4320.43,410639.08,-47768.82
342010,2024-06,Saver,52887.54,26122.69,12700.84,11013.59,3050.42,407588.67,-63690.4
342010,2024-07,Saver,52422.39,28894.21,9092.95,9702.2,4733.04,402855.63,-87739.59
342010,2024-08,Saver,51187.94,26839.93,11097.96,10363.72,2886.33,399969.3,-105849.71
342010,2024-09,Saver,51453.58,22094.84,13322.15,11832.93,4203.67,395765.64,-118234.42
342010,2024-10,Saver,51719.58,23714.03,16506.0,7941.71,3557.85,392207.79,-128603.21
342010,2024-11,Saver,49596.68,27626.43,9385.01,8175.82,4409.41,387798.38,-150845.25
342010,2024-12,Saver,52035.83,21764.81,15960.66,11391.97,2918.39,384879.98,-158998.2
265150,2024-01,Saver,160725.75,94150.28,16316.44,35484.0,14775.03,983343.97,54645.33
265150,2024-02,Saver,154514.29,78358.89,36451.88,28663.71,11039.82,972304.15,3131.68
265150,2024-03,Saver,155447.7,70261.67,39734.54,36655.77,8795.73,963508.43,-34358.39
265150,2024-04,Saver,166135.66,79916.62,38025.24,37867.38,10326.42,953182.0,-84682.81
265150,2024-05,Saver,154993.34,64551.92,47327.98,28963.2,14150.24,939031.77,-114608.84
265150,2024-06,Saver,170096.71,91805.72,27118.71,38319.96,12852.33,926179.44,-190232.18
265150,2024-07,Saver,168036.98,86629.71,32161.82,39148.61,10096.84,916082.6,-252839.47
265150,2024-08,Saver,162682.87,95085.95,17028.29,38949.83,11618.8,904463.8,-340568.44
265150,2024-09,Saver,152124.07,76463.6,36239.44,27842.01,11579.03,892884.77,-390979.53
265150,2024-10,Saver,159702.15,80138.38,37017.11,33854.47,8692.18,884192.59,-441100.26
265150,2024-11,Saver,155688.04,91195.59,22158.39,33348.44,8985.62,875206.96,-517455.66
265150,2024-12,Saver,169612.51,95145.46,38782.66,26554.12,9130.27,866076.69,-581621.03
9113703,2024-01,Risk-Taker,78163.7,39814.09,30163.43,5909.07,2277.11,988424.89,6583.68
9113703,2024-02,Risk-Taker,73074.89,39847.09,20586.21,10856.07,1785.52,986639.37,-13919.91
9113703,2024-03,Risk-Taker,72497.83,45294.81,15452.64,8329.04,3421.34,983218.04,-46766.97
9113703,2024-04,Risk-Taker,76298.51,46331.37,20433.86,9444.04,89.23,983128.81,-72281.5
9113703,2024-05,Risk-Taker,73974.32,46416.01,18986.19,8317.93,254.19,982874.61,-99549.62
9113703,2024-06,Risk-Taker,76798.84,51874.61,15254.7,6426.47,3243.06,979631.56,-139091.27
9113703,2024-07,Risk-Taker,76533.48,47883.56,14526.89,11472.94,2650.09,976981.47,-174524.38
9113703,2024-08,Risk-Taker,76099.95,43060.65,25953.64,6138.24,947.42,976034.05,-192271.9
9113703,2024-09,Risk-Taker,76447.31,40547.16,24609.66,9414.21,1876.28,974157.77,-209614.98
9113703,2024-10,Risk-Taker,73616.42,45273.43,24355.96,3759.15,227.89,973929.88,-230572.38
9113703,2024-11,Risk-Taker,82831.62,53145.09,17489.94,12089.36,107.22,973822.66,-265730.28
9113703,2024-12,Risk-Taker,74634.97,46583.35,20715.49,3931.87,3404.26,970418.4,-294805.79
9772554,2024-01,Spender,130639.63,95124.01,24682.71,6995.71,3837.21,36209.79,44966.28
9772554,2024-02,Spender,132220.09,104072.64,16660.46,5982.35,5504.63,30705.16,-47651.42
9772554,2024-03,Spender,132940.13,101458.12,19663.66,8507.11,3311.24,27393.92,-132331.76
9772554,2024-04,Spender,128036.22,103843.93,12285.42,5682.69,6224.19,21169.73,-229830.33
9772554,2024-05,Spender,134082.74,102594.63,19398.0,6111.36,5978.74,15190.99,-318700.14
9772554,2024-06,Spender,148408.0,117905.33,19123.35,6670.84,4708.48,10482.51,-421857.06
9772554,2024-07,Spender,129628.21,114728.76,-655.12,9498.14,6056.44,4426.07,-542822.48
9772554,2024-08,Spender,134190.46,103512.24,21618.02,5817.22,3242.99,1183.09,-627668.82
9772554,2024-09,Spender,124431.52,99644.76,13643.61,8596.07,2547.08,0.0,-715787.24
9772554,2024-10,Spender,131850.9,94548.96,22944.51,8212.47,6144.96,0.0,-793126.03
9772554,2024-11,Spender,144270.79,106740.68,24892.55,7029.15,5608.42,0.0,-880231.12
9772554,2024-12,Spender,139842.99,121929.24,7928.43,4117.07,5868.24,0.0,-999894.32
6537481,2024-01,Risk-Taker,132291.3,70999.75,46503.83,10289.46,4498.26,993293.74,365058.3
6537481,2024-02,Risk-Taker,125279.31,78139.72,27341.41,15918.5,3879.68,989414.06,311176.23
6537481,2024-03,Risk-Taker,128346.74,83770.83,26697.51,12166.58,5711.83,983702.23,248999.41
6537481,2024-04,Risk-Taker,131806.02,86447.79,34329.06,10673.84,355.33,983346.91,197059.04
6537481,2024-05,Risk-Taker,135690.17,82208.57,41814.77,10896.13,770.69,982576.21,156439.36
6537481,2024-06,Risk-Taker,127050.25,79879.31,35370.75,11432.84,367.36,982208.85,112135.07
6537481,2024-07,Risk-Taker,130136.7,77634.98,28071.88,19223.89,5205.96,977002.9,58327.21
6537481,2024-08,Risk-Taker,135456.84,86202.3,26187.18,18299.38,4767.98,972234.91,-5540.91
6537481,2024-09,Risk-Taker,127793.34,65784.35,45274.29,15792.91,941.79,971293.13,-26203.11
6537481,2024-10,Risk-Taker,134498.94,67575.43,45071.23,19216.79,2635.49,968657.63,-50381.97
6537481,2024-11,Risk-Taker,127776.43,82807.82,28112.38,15763.26,1092.97,967564.66,-105382.21
6537481,2024-12,Risk-Taker,129422.28,66045.03,38997.17,19366.68,5013.41,962551.25,-136475.15
14263332,2024-01,Risk-Taker,107899.75,63688.92,32123.39,11327.15,760.29,961320.71,22190.53
14263332,2024-02,Risk-Taker,98325.73,55159.08,30980.9,8434.39,3751.36,957569.34,-5317.28
14263332,2024-03,Risk-Taker,104451.67,70961.75,17034.47,13900.45,2555.01,955014.34,-61104.55
14263332,2024-04,Risk-Taker,103886.9,70077.09,15499.25,14002.04,4308.53,950705.81,-119290.81
14263332,2024-05,Risk-Taker,112610.52,61141.59,32725.62,16111.56,2631.75,948074.06,-149532.96
14263332,2024-06,Risk-Taker,94289.37,52738.85,27846.41,13613.48,90.63,947983.43,-173835.36
14263332,2024-07,Risk-Taker,98031.76,61913.89,24720.66,11030.93,366.29,947617.14,-210843.33
14263332,2024-08,Risk-Taker,112116.45,63347.81,28204.64,14987.06,5576.94,942040.2,-250814.08
14263332,2024-09,Risk-Taker,106885.28,68886.11,23357.23,11403.44,3238.5,938801.7,-299011.29
14263332,2024-10,Risk-Taker,106822.81,61738.9,28046.84,13895.21,3141.86,935659.84,-335150.45
14263332,2024-11,Risk-Taker,106180.2,74126.64,21863.45,7378.31,2811.8,932848.04,-389856.52
14263332,2024-12,Risk-Taker,110721.12,74911.1,17012.41,13353.41,5444.2,927403.84,-452531.73
6347280,2024-01,Spender,108532.5,78056.81,21316.39,6279.68,2879.62,9050.38,436170.95
6347280,2024-02,Spender,112119.35,86419.33,12141.83,8090.83,5467.35,3583.03,356830.63
6347280,2024-03,Spender,113431.28,85762.4,14533.74,7598.8,5536.34,0.0,280445.57
6347280,2024-04,Spender,113094.88,89860.15,13438.86,7293.25,2502.61,0.0,201886.33
